scope,layer,mean,std,low_entropy_frac,method,model
layer,2,0.560915,,0.875,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,3,1.1997702,,0.34375,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,4,1.1103382,,0.40625,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,5,1.2510238,,0.25,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,6,1.9973111,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,7,2.2532108,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,8,2.187471,,0.03125,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,9,1.7828368,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,10,2.029857,,0.03125,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,11,2.5019784,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,12,2.6842015,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,13,2.5077815,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,14,2.1829326,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,15,2.0594354,,0.09375,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,16,1.7866538,,0.09375,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,17,2.1547027,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,18,1.6032702,,0.0625,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,19,1.7974002,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,20,1.1761394,,0.40625,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,21,1.7970403,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,22,1.5937164,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,23,1.0167236,,0.59375,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,24,1.545828,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,25,1.4471478,,0.03125,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,26,1.4160267,,0.125,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,27,1.2280395,,0.1875,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,28,1.1474115,,0.4375,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,29,1.7446287,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,30,2.4720922,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,31,2.5640302,,0.0,gptq,meta-llama_Llama-3.1-8B-Instruct
global,-1,0.21102992,0.2100444734096527,0.9899193548387096,bfloat16,google_gemma-3-27b-it
layer,0,0.01719758,,1.0,bfloat16,google_gemma-3-27b-it
layer,1,0.0755761,,1.0,bfloat16,google_gemma-3-27b-it
layer,2,0.023572525,,1.0,bfloat16,google_gemma-3-27b-it
layer,3,0.07030757,,1.0,bfloat16,google_gemma-3-27b-it
layer,4,0.1302776,,1.0,bfloat16,google_gemma-3-27b-it
layer,5,0.08331654,,1.0,bfloat16,google_gemma-3-27b-it
layer,6,0.04694271,,1.0,bfloat16,google_gemma-3-27b-it
layer,7,0.073801205,,1.0,bfloat16,google_gemma-3-27b-it
layer,8,0.078557804,,1.0,bfloat16,google_gemma-3-27b-it
layer,9,0.08033351,,1.0,bfloat16,google_gemma-3-27b-it
layer,10,0.07386079,,1.0,bfloat16,google_gemma-3-27b-it
layer,11,0.02941455,,1.0,bfloat16,google_gemma-3-27b-it
layer,12,0.049742073,,1.0,bfloat16,google_gemma-3-27b-it
layer,13,0.087998964,,1.0,bfloat16,google_gemma-3-27b-it
layer,14,0.04785338,,1.0,bfloat16,google_gemma-3-27b-it
layer,15,0.04471937,,1.0,bfloat16,google_gemma-3-27b-it
layer,16,0.040910497,,1.0,bfloat16,google_gemma-3-27b-it
layer,17,0.06758958,,1.0,bfloat16,google_gemma-3-27b-it
layer,18,0.05441136,,1.0,bfloat16,google_gemma-3-27b-it
layer,19,0.09323385,,1.0,bfloat16,google_gemma-3-27b-it
layer,20,0.056694634,,1.0,bfloat16,google_gemma-3-27b-it
layer,21,0.088350326,,1.0,bfloat16,google_gemma-3-27b-it
layer,22,0.14971332,,1.0,bfloat16,google_gemma-3-27b-it
layer,23,0.17888413,,1.0,bfloat16,google_gemma-3-27b-it
layer,24,0.17183682,,1.0,bfloat16,google_gemma-3-27b-it
layer,25,0.16423473,,1.0,bfloat16,google_gemma-3-27b-it
layer,26,0.2026881,,1.0,bfloat16,google_gemma-3-27b-it
layer,27,0.27413747,,1.0,bfloat16,google_gemma-3-27b-it
layer,28,0.2085829,,1.0,bfloat16,google_gemma-3-27b-it
layer,29,0.85580117,,0.84375,bfloat16,google_gemma-3-27b-it
layer,30,0.20145951,,1.0,bfloat16,google_gemma-3-27b-it
layer,31,0.3049001,,1.0,bfloat16,google_gemma-3-27b-it
layer,32,0.45895663,,1.0,bfloat16,google_gemma-3-27b-it
layer,33,0.39066654,,1.0,bfloat16,google_gemma-3-27b-it
layer,34,0.17761604,,1.0,bfloat16,google_gemma-3-27b-it
layer,35,0.9049625,,0.71875,bfloat16,google_gemma-3-27b-it
layer,36,0.3185009,,1.0,bfloat16,google_gemma-3-27b-it
layer,37,0.21422604,,1.0,bfloat16,google_gemma-3-27b-it
layer,38,0.35817713,,1.0,bfloat16,google_gemma-3-27b-it
layer,39,0.21707715,,1.0,bfloat16,google_gemma-3-27b-it
layer,40,0.11907993,,1.0,bfloat16,google_gemma-3-27b-it
layer,41,0.3256244,,1.0,bfloat16,google_gemma-3-27b-it
layer,42,0.27506593,,1.0,bfloat16,google_gemma-3-27b-it
layer,43,0.16106632,,1.0,bfloat16,google_gemma-3-27b-it
layer,44,0.13743691,,1.0,bfloat16,google_gemma-3-27b-it
layer,45,0.11209752,,1.0,bfloat16,google_gemma-3-27b-it
layer,46,0.19099997,,1.0,bfloat16,google_gemma-3-27b-it
layer,47,0.6809574,,0.9375,bfloat16,google_gemma-3-27b-it
layer,48,0.090545714,,1.0,bfloat16,google_gemma-3-27b-it
layer,49,0.1231965,,1.0,bfloat16,google_gemma-3-27b-it
layer,50,0.109925285,,1.0,bfloat16,google_gemma-3-27b-it
layer,51,0.21881658,,1.0,bfloat16,google_gemma-3-27b-it
layer,52,0.1428884,,1.0,bfloat16,google_gemma-3-27b-it
layer,53,0.56331193,,0.96875,bfloat16,google_gemma-3-27b-it
layer,54,0.20126985,,1.0,bfloat16,google_gemma-3-27b-it
layer,55,0.14842105,,1.0,bfloat16,google_gemma-3-27b-it
layer,56,0.3261404,,1.0,bfloat16,google_gemma-3-27b-it
layer,57,0.12658954,,1.0,bfloat16,google_gemma-3-27b-it
layer,58,0.23996422,,1.0,bfloat16,google_gemma-3-27b-it
layer,59,0.75355315,,0.90625,bfloat16,google_gemma-3-27b-it
layer,60,0.31128532,,1.0,bfloat16,google_gemma-3-27b-it
layer,61,0.55853564,,1.0,bfloat16,google_gemma-3-27b-it
global,-1,0.39452854,0.4742475748062134,0.9284274193548387,awq,google_gemma-3-27b-it
layer,0,0.032324057,,1.0,awq,google_gemma-3-27b-it
layer,1,0.045537114,,1.0,awq,google_gemma-3-27b-it
layer,2,0.008579183,,1.0,awq,google_gemma-3-27b-it
layer,3,0.07209025,,1.0,awq,google_gemma-3-27b-it
layer,4,0.17770737,,1.0,awq,google_gemma-3-27b-it
layer,5,0.22836769,,1.0,awq,google_gemma-3-27b-it
layer,6,0.026075868,,1.0,awq,google_gemma-3-27b-it
layer,7,0.5041321,,0.96875,awq,google_gemma-3-27b-it
layer,8,0.8566913,,0.71875,awq,google_gemma-3-27b-it
layer,9,0.15646407,,1.0,awq,google_gemma-3-27b-it
layer,10,0.046812624,,1.0,awq,google_gemma-3-27b-it
layer,11,0.039388917,,1.0,awq,google_gemma-3-27b-it
layer,12,0.059387133,,1.0,awq,google_gemma-3-27b-it
layer,13,0.1119431,,1.0,awq,google_gemma-3-27b-it
layer,14,0.017578404,,1.0,awq,google_gemma-3-27b-it
layer,15,0.3787375,,1.0,awq,google_gemma-3-27b-it
layer,16,0.2855841,,1.0,awq,google_gemma-3-27b-it
layer,17,0.17427449,,1.0,awq,google_gemma-3-27b-it
layer,18,0.13382936,,1.0,awq,google_gemma-3-27b-it
layer,19,0.24258052,,1.0,awq,google_gemma-3-27b-it
layer,20,0.14016482,,1.0,awq,google_gemma-3-27b-it
layer,21,0.17458725,,1.0,awq,google_gemma-3-27b-it
layer,22,0.2167189,,1.0,awq,google_gemma-3-27b-it
layer,23,0.57539093,,0.96875,awq,google_gemma-3-27b-it
layer,24,0.19690855,,1.0,awq,google_gemma-3-27b-it
layer,25,0.25407594,,1.0,awq,google_gemma-3-27b-it
layer,26,0.42639595,,1.0,awq,google_gemma-3-27b-it
layer,27,0.54715705,,0.9375,awq,google_gemma-3-27b-it
layer,28,0.6013616,,0.875,awq,google_gemma-3-27b-it
layer,29,2.093073,,0.0,awq,google_gemma-3-27b-it
layer,30,0.5821074,,0.90625,awq,google_gemma-3-27b-it
layer,31,0.5867603,,0.96875,awq,google_gemma-3-27b-it
layer,32,0.75147146,,0.875,awq,google_gemma-3-27b-it
layer,33,0.5591047,,0.96875,awq,google_gemma-3-27b-it
layer,34,0.33790195,,0.96875,awq,google_gemma-3-27b-it
layer,35,0.61304426,,0.96875,awq,google_gemma-3-27b-it
layer,36,0.3684275,,0.96875,awq,google_gemma-3-27b-it
layer,37,0.20714396,,1.0,awq,google_gemma-3-27b-it
layer,38,0.33852607,,1.0,awq,google_gemma-3-27b-it
layer,39,0.28734702,,1.0,awq,google_gemma-3-27b-it
layer,40,0.18391389,,1.0,awq,google_gemma-3-27b-it
layer,41,0.25578934,,1.0,awq,google_gemma-3-27b-it
layer,42,0.17878777,,1.0,awq,google_gemma-3-27b-it
layer,43,0.1923562,,1.0,awq,google_gemma-3-27b-it
layer,44,0.20917085,,1.0,awq,google_gemma-3-27b-it
layer,45,0.22097456,,1.0,awq,google_gemma-3-27b-it
layer,46,0.41619074,,1.0,awq,google_gemma-3-27b-it
layer,47,0.9097609,,0.71875,awq,google_gemma-3-27b-it
layer,48,0.32011956,,1.0,awq,google_gemma-3-27b-it
layer,49,0.06253399,,1.0,awq,google_gemma-3-27b-it
layer,50,0.33445165,,1.0,awq,google_gemma-3-27b-it
layer,51,0.16460088,,1.0,awq,google_gemma-3-27b-it
layer,52,0.11194451,,1.0,awq,google_gemma-3-27b-it
layer,53,0.6830805,,0.875,awq,google_gemma-3-27b-it
layer,54,0.16480787,,1.0,awq,google_gemma-3-27b-it
layer,55,0.5056789,,1.0,awq,google_gemma-3-27b-it
layer,56,0.92067885,,0.65625,awq,google_gemma-3-27b-it
layer,57,0.078819744,,1.0,awq,google_gemma-3-27b-it
layer,58,0.759248,,0.78125,awq,google_gemma-3-27b-it
layer,59,2.56491,,0.0625,awq,google_gemma-3-27b-it
layer,60,0.68140924,,0.90625,awq,google_gemma-3-27b-it
layer,61,1.0857875,,0.46875,awq,google_gemma-3-27b-it
global,-1,0.23630336,0.261991947889328,0.969758064516129,gptq,google_gemma-3-27b-it
layer,0,0.017787917,,1.0,gptq,google_gemma-3-27b-it
layer,1,0.06893598,,1.0,gptq,google_gemma-3-27b-it
layer,2,0.02085599,,1.0,gptq,google_gemma-3-27b-it
layer,3,0.06388468,,1.0,gptq,google_gemma-3-27b-it
layer,4,0.11148352,,1.0,gptq,google_gemma-3-27b-it
layer,5,0.07430524,,1.0,gptq,google_gemma-3-27b-it
layer,6,0.039525837,,1.0,gptq,google_gemma-3-27b-it
layer,7,0.06507674,,1.0,gptq,google_gemma-3-27b-it
layer,8,0.07280025,,1.0,gptq,google_gemma-3-27b-it
layer,9,0.08104949,,1.0,gptq,google_gemma-3-27b-it
layer,10,0.06080272,,1.0,gptq,google_gemma-3-27b-it
layer,11,0.02689952,,1.0,gptq,google_gemma-3-27b-it
layer,12,0.04603637,,1.0,gptq,google_gemma-3-27b-it
layer,13,0.07853657,,1.0,gptq,google_gemma-3-27b-it
layer,14,0.04414825,,1.0,gptq,google_gemma-3-27b-it
layer,15,0.039347574,,1.0,gptq,google_gemma-3-27b-it
layer,16,0.039579846,,1.0,gptq,google_gemma-3-27b-it
layer,17,0.06338158,,1.0,gptq,google_gemma-3-27b-it
layer,18,0.048651554,,1.0,gptq,google_gemma-3-27b-it
layer,19,0.08258438,,1.0,gptq,google_gemma-3-27b-it
layer,20,0.04975106,,1.0,gptq,google_gemma-3-27b-it
layer,21,0.0806247,,1.0,gptq,google_gemma-3-27b-it
layer,22,0.12793675,,1.0,gptq,google_gemma-3-27b-it
layer,23,0.1625376,,1.0,gptq,google_gemma-3-27b-it
layer,24,0.14172228,,1.0,gptq,google_gemma-3-27b-it
layer,25,0.14884508,,1.0,gptq,google_gemma-3-27b-it
layer,26,0.17288898,,1.0,gptq,google_gemma-3-27b-it
layer,27,0.27306795,,1.0,gptq,google_gemma-3-27b-it
layer,28,0.18674012,,1.0,gptq,google_gemma-3-27b-it
layer,29,0.8395877,,0.84375,gptq,google_gemma-3-27b-it
layer,30,0.19615321,,1.0,gptq,google_gemma-3-27b-it
layer,31,0.31672534,,1.0,gptq,google_gemma-3-27b-it
layer,32,0.43165457,,1.0,gptq,google_gemma-3-27b-it
layer,33,0.37485185,,1.0,gptq,google_gemma-3-27b-it
layer,34,0.20162623,,1.0,gptq,google_gemma-3-27b-it
layer,35,0.81757796,,0.75,gptq,google_gemma-3-27b-it
layer,36,0.30495417,,1.0,gptq,google_gemma-3-27b-it
layer,37,0.19340414,,1.0,gptq,google_gemma-3-27b-it
layer,38,0.398219,,1.0,gptq,google_gemma-3-27b-it
layer,39,0.24647012,,1.0,gptq,google_gemma-3-27b-it
layer,40,0.12307282,,1.0,gptq,google_gemma-3-27b-it
layer,41,0.3732251,,1.0,gptq,google_gemma-3-27b-it
layer,42,0.2800883,,1.0,gptq,google_gemma-3-27b-it
layer,43,0.1670798,,1.0,gptq,google_gemma-3-27b-it
layer,44,0.14275794,,1.0,gptq,google_gemma-3-27b-it
layer,45,0.13561702,,1.0,gptq,google_gemma-3-27b-it
layer,46,0.22996919,,1.0,gptq,google_gemma-3-27b-it
layer,47,0.9703709,,0.5,gptq,google_gemma-3-27b-it
layer,48,0.09419955,,1.0,gptq,google_gemma-3-27b-it
layer,49,0.12055028,,1.0,gptq,google_gemma-3-27b-it
layer,50,0.1351615,,1.0,gptq,google_gemma-3-27b-it
layer,51,0.26224038,,1.0,gptq,google_gemma-3-27b-it
layer,52,0.21267542,,1.0,gptq,google_gemma-3-27b-it
layer,53,0.70693123,,0.96875,gptq,google_gemma-3-27b-it
layer,54,0.28922004,,1.0,gptq,google_gemma-3-27b-it
layer,55,0.21250167,,1.0,gptq,google_gemma-3-27b-it
layer,56,0.44659185,,0.96875,gptq,google_gemma-3-27b-it
layer,57,0.17696364,,1.0,gptq,google_gemma-3-27b-it
layer,58,0.33570695,,1.0,gptq,google_gemma-3-27b-it
layer,59,0.96473503,,0.5625,gptq,google_gemma-3-27b-it
layer,60,0.4686896,,1.0,gptq,google_gemma-3-27b-it
layer,61,0.9914472,,0.53125,gptq,google_gemma-3-27b-it
global,-1,2.817701,1.1256221532821655,0.1345486111111111,bfloat16,Qwen_Qwen3-8B
layer,0,3.625384,,0.0,bfloat16,Qwen_Qwen3-8B
layer,1,3.6253526,,0.0,bfloat16,Qwen_Qwen3-8B
layer,2,3.6253712,,0.0,bfloat16,Qwen_Qwen3-8B
layer,3,3.6252532,,0.0,bfloat16,Qwen_Qwen3-8B
layer,4,3.6247687,,0.0,bfloat16,Qwen_Qwen3-8B
layer,5,3.6242595,,0.0,bfloat16,Qwen_Qwen3-8B
layer,6,3.6203246,,0.0,bfloat16,Qwen_Qwen3-8B
layer,7,3.6192694,,0.0,bfloat16,Qwen_Qwen3-8B
layer,8,3.6121912,,0.0,bfloat16,Qwen_Qwen3-8B
layer,9,3.616755,,0.0,bfloat16,Qwen_Qwen3-8B
layer,10,3.5704036,,0.0,bfloat16,Qwen_Qwen3-8B
layer,11,3.6104755,,0.0,bfloat16,Qwen_Qwen3-8B
layer,12,3.6059432,,0.0,bfloat16,Qwen_Qwen3-8B
layer,13,3.6135106,,0.0,bfloat16,Qwen_Qwen3-8B
layer,14,3.6001804,,0.0,bfloat16,Qwen_Qwen3-8B
layer,15,3.5781722,,0.0,bfloat16,Qwen_Qwen3-8B
layer,16,3.5137305,,0.0,bfloat16,Qwen_Qwen3-8B
layer,17,3.5467296,,0.0,bfloat16,Qwen_Qwen3-8B
layer,18,3.5175018,,0.0,bfloat16,Qwen_Qwen3-8B
layer,19,3.3302774,,0.0,bfloat16,Qwen_Qwen3-8B
layer,20,3.3800306,,0.0,bfloat16,Qwen_Qwen3-8B
layer,21,3.2097392,,0.0,bfloat16,Qwen_Qwen3-8B
layer,22,2.7777438,,0.0,bfloat16,Qwen_Qwen3-8B
layer,23,2.6637337,,0.0,bfloat16,Qwen_Qwen3-8B
layer,24,2.513018,,0.0,bfloat16,Qwen_Qwen3-8B
layer,25,2.6999202,,0.0,bfloat16,Qwen_Qwen3-8B
layer,26,2.5578928,,0.0,bfloat16,Qwen_Qwen3-8B
layer,27,2.4032474,,0.0,bfloat16,Qwen_Qwen3-8B
layer,28,2.3036847,,0.0,bfloat16,Qwen_Qwen3-8B
layer,29,1.5854765,,0.0,bfloat16,Qwen_Qwen3-8B
layer,30,1.230953,,0.34375,bfloat16,Qwen_Qwen3-8B
layer,31,0.82854414,,0.65625,bfloat16,Qwen_Qwen3-8B
layer,32,0.63585114,,0.84375,bfloat16,Qwen_Qwen3-8B
layer,33,0.39522952,,1.0,bfloat16,Qwen_Qwen3-8B
layer,34,0.4191265,,1.0,bfloat16,Qwen_Qwen3-8B
layer,35,0.12719129,,1.0,bfloat16,Qwen_Qwen3-8B
global,-1,2.9129095,1.078312635421753,0.1232638888888889,hqq,Qwen_Qwen3-8B
layer,0,3.6253843,,0.0,hqq,Qwen_Qwen3-8B
layer,1,3.6253529,,0.0,hqq,Qwen_Qwen3-8B
layer,2,3.625371,,0.0,hqq,Qwen_Qwen3-8B
layer,3,3.6252606,,0.0,hqq,Qwen_Qwen3-8B
layer,4,3.624751,,0.0,hqq,Qwen_Qwen3-8B
layer,5,3.624534,,0.0,hqq,Qwen_Qwen3-8B
layer,6,3.6222653,,0.0,hqq,Qwen_Qwen3-8B
layer,7,3.6220555,,0.0,hqq,Qwen_Qwen3-8B
layer,8,3.615683,,0.0,hqq,Qwen_Qwen3-8B
layer,9,3.6188593,,0.0,hqq,Qwen_Qwen3-8B
layer,10,3.5817494,,0.0,hqq,Qwen_Qwen3-8B
layer,11,3.614216,,0.0,hqq,Qwen_Qwen3-8B
layer,12,3.6082118,,0.0,hqq,Qwen_Qwen3-8B
layer,13,3.6161716,,0.0,hqq,Qwen_Qwen3-8B
layer,14,3.6038365,,0.0,hqq,Qwen_Qwen3-8B
layer,15,3.5901718,,0.0,hqq,Qwen_Qwen3-8B
layer,16,3.5440278,,0.0,hqq,Qwen_Qwen3-8B
layer,17,3.5689957,,0.0,hqq,Qwen_Qwen3-8B
layer,18,3.5489755,,0.0,hqq,Qwen_Qwen3-8B
layer,19,3.4174662,,0.0,hqq,Qwen_Qwen3-8B
layer,20,3.4614778,,0.0,hqq,Qwen_Qwen3-8B
layer,21,3.3503408,,0.0,hqq,Qwen_Qwen3-8B
layer,22,3.0542006,,0.0,hqq,Qwen_Qwen3-8B
layer,23,2.9477944,,0.0,hqq,Qwen_Qwen3-8B
layer,24,2.8226423,,0.0,hqq,Qwen_Qwen3-8B
layer,25,2.9554622,,0.0,hqq,Qwen_Qwen3-8B
layer,26,2.8325176,,0.0,hqq,Qwen_Qwen3-8B
layer,27,2.6999602,,0.0,hqq,Qwen_Qwen3-8B
layer,28,2.59653,,0.0,hqq,Qwen_Qwen3-8B
layer,29,1.8662626,,0.0,hqq,Qwen_Qwen3-8B
layer,30,1.4697163,,0.28125,hqq,Qwen_Qwen3-8B
layer,31,1.0560834,,0.40625,hqq,Qwen_Qwen3-8B
layer,32,0.77286625,,0.75,hqq,Qwen_Qwen3-8B
layer,33,0.44612315,,1.0,hqq,Qwen_Qwen3-8B
layer,34,0.40817332,,1.0,hqq,Qwen_Qwen3-8B
layer,35,0.20125201,,1.0,hqq,Qwen_Qwen3-8B
global,-1,3.6254086,2.384185791015625e-07,0.0,int4,Qwen_Qwen3-8B
layer,0,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,1,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,2,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,3,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,4,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,5,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,6,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,7,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,8,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,9,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,10,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,11,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,12,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,13,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,14,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,15,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,16,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,17,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,18,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,19,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,20,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,21,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,22,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,23,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,24,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,25,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,26,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,27,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,28,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,29,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,30,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,31,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,32,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,33,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,34,3.625409,,0.0,int4,Qwen_Qwen3-8B
layer,35,3.625409,,0.0,int4,Qwen_Qwen3-8B
global,-1,3.6254086,2.384185791015625e-07,0.0,int8,Qwen_Qwen3-8B
layer,0,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,1,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,2,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,3,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,4,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,5,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,6,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,7,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,8,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,9,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,10,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,11,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,12,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,13,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,14,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,15,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,16,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,17,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,18,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,19,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,20,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,21,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,22,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,23,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,24,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,25,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,26,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,27,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,28,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,29,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,30,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,31,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,32,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,33,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,34,3.625409,,0.0,int8,Qwen_Qwen3-8B
layer,35,3.625409,,0.0,int8,Qwen_Qwen3-8B
